power
5.74E-03
5.74E-03
5.74E-03
5.74E-03
5.73E-03
5.73E-03
5.74E-03
5.74E-03
5.73E-03
5.73E-03
5.73E-03
5.74E-03
5.74E-03
5.73E-03
5.74E-03
5.74E-03
5.74E-03
5.74E-03
5.74E-03
5.74E-03
5.74E-03
5.73E-03
5.73E-03
5.74E-03
5.73E-03
5.73E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.69E-03
5.70E-03
5.70E-03
5.70E-03
5.68E-03
5.68E-03
5.68E-03
5.69E-03
5.68E-03
5.67E-03
5.69E-03
5.68E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.66E-03
5.65E-03
5.65E-03
5.66E-03
5.65E-03
5.65E-03
5.64E-03
5.65E-03
5.64E-03
5.64E-03
5.64E-03
5.64E-03
5.64E-03
5.64E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.62E-03
5.62E-03
5.62E-03
5.62E-03
5.60E-03
5.60E-03
5.61E-03
5.60E-03
5.60E-03
5.60E-03
5.60E-03
5.60E-03
5.60E-03
5.60E-03
5.60E-03
5.60E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.57E-03
5.58E-03
5.59E-03
5.59E-03
5.58E-03
5.59E-03
5.59E-03
5.59E-03
5.58E-03
5.58E-03
5.59E-03
5.59E-03
5.60E-03
5.59E-03
5.60E-03
5.60E-03
5.59E-03
5.59E-03
5.60E-03
5.59E-03
5.60E-03
5.60E-03
5.60E-03
5.60E-03
5.61E-03
5.60E-03
5.60E-03
5.60E-03
5.61E-03
5.61E-03
5.60E-03
5.60E-03
5.61E-03
5.61E-03
5.61E-03
5.60E-03
5.62E-03
5.62E-03
5.62E-03
5.61E-03
5.61E-03
5.62E-03
5.62E-03
5.62E-03
5.61E-03
5.62E-03
5.63E-03
5.63E-03
5.62E-03
5.63E-03
5.64E-03
5.64E-03
5.65E-03
5.64E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.66E-03
5.66E-03
5.66E-03
5.65E-03
5.65E-03
5.65E-03
5.66E-03
5.66E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.64E-03
5.66E-03
5.65E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.68E-03
5.68E-03
5.69E-03
5.68E-03
5.69E-03
5.69E-03
5.69E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.71E-03
5.71E-03
5.71E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.71E-03
5.72E-03
5.73E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.71E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.71E-03
5.70E-03
5.72E-03
5.71E-03
5.72E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.71E-03
5.70E-03
5.71E-03
5.70E-03
5.71E-03
5.70E-03
5.70E-03
5.71E-03
5.71E-03
5.69E-03
5.70E-03
5.71E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.70E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.73E-03
5.72E-03
5.72E-03
5.73E-03
5.72E-03
5.73E-03
5.72E-03
5.73E-03
5.73E-03
5.73E-03
5.73E-03
5.73E-03
5.73E-03
5.73E-03
5.73E-03
5.72E-03
5.73E-03
5.73E-03
5.73E-03
5.73E-03
5.73E-03
5.74E-03
5.74E-03
5.74E-03
5.73E-03
5.74E-03
5.74E-03
5.74E-03
5.74E-03
5.75E-03
5.75E-03
5.75E-03
5.75E-03
5.76E-03
5.76E-03
5.76E-03
5.76E-03
5.76E-03
5.76E-03
5.76E-03
5.76E-03
5.75E-03
5.75E-03
5.76E-03
5.75E-03
5.75E-03
5.75E-03
5.75E-03
5.76E-03
5.75E-03
5.75E-03
5.75E-03
5.75E-03
5.75E-03
5.74E-03
5.73E-03
5.73E-03
5.74E-03
5.74E-03
5.72E-03
5.72E-03
5.73E-03
5.73E-03
5.73E-03
5.73E-03
5.73E-03
5.73E-03
5.73E-03
5.72E-03
5.72E-03
5.73E-03
5.73E-03
5.72E-03
5.71E-03
5.73E-03
5.72E-03
5.73E-03
5.73E-03
5.73E-03
5.72E-03
5.73E-03
5.73E-03
5.71E-03
5.71E-03
5.73E-03
5.73E-03
5.72E-03
5.73E-03
5.72E-03
5.73E-03
5.72E-03
5.72E-03
5.73E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.71E-03
5.72E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.69E-03
5.69E-03
5.69E-03
5.69E-03
5.68E-03
5.68E-03
5.67E-03
5.68E-03
5.67E-03
5.67E-03
5.67E-03
5.68E-03
5.67E-03
5.66E-03
5.66E-03
5.66E-03
5.67E-03
5.67E-03
5.66E-03
5.66E-03
5.67E-03
5.67E-03
5.66E-03
5.66E-03
5.68E-03
5.68E-03
5.67E-03
5.67E-03
5.66E-03
5.66E-03
5.67E-03
5.66E-03
5.65E-03
5.65E-03
5.66E-03
5.66E-03
5.65E-03
5.65E-03
5.65E-03
5.66E-03
5.65E-03
5.65E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.65E-03
5.66E-03
5.66E-03
5.67E-03
5.66E-03
5.66E-03
5.66E-03
5.67E-03
5.67E-03
5.67E-03
5.66E-03
5.67E-03
5.68E-03
5.67E-03
5.67E-03
5.67E-03
5.66E-03
5.66E-03
5.66E-03
5.65E-03
5.66E-03
5.65E-03
5.64E-03
5.65E-03
5.65E-03
5.64E-03
5.64E-03
5.64E-03
5.63E-03
5.64E-03
5.64E-03
5.64E-03
5.63E-03
5.64E-03
5.64E-03
5.64E-03
5.63E-03
5.63E-03
5.63E-03
5.62E-03
5.61E-03
5.62E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.62E-03
5.63E-03
5.63E-03
5.62E-03
5.62E-03
5.62E-03
5.63E-03
5.63E-03
5.63E-03
5.64E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.64E-03
5.63E-03
5.64E-03
5.64E-03
5.63E-03
5.64E-03
5.64E-03
5.63E-03
5.63E-03
5.63E-03
5.64E-03
5.64E-03
5.64E-03
5.64E-03
5.65E-03
5.65E-03
5.65E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.67E-03
5.67E-03
5.65E-03
5.66E-03
5.68E-03
5.67E-03
5.66E-03
5.66E-03
5.66E-03
5.67E-03
5.66E-03
5.66E-03
5.67E-03
5.67E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.68E-03
5.67E-03
5.66E-03
5.67E-03
5.68E-03
5.68E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.68E-03
5.68E-03
5.68E-03
5.68E-03
5.68E-03
5.69E-03
5.69E-03
5.69E-03
5.67E-03
5.68E-03
5.69E-03
5.69E-03
5.69E-03
5.69E-03
5.70E-03
5.70E-03
5.69E-03
5.69E-03
5.70E-03
5.70E-03
5.69E-03
5.70E-03
5.70E-03
5.70E-03
5.68E-03
5.68E-03
5.69E-03
5.69E-03
5.68E-03
5.69E-03
5.68E-03
5.69E-03
5.69E-03
5.69E-03
5.69E-03
5.68E-03
5.68E-03
5.68E-03
5.68E-03
5.68E-03
5.68E-03
5.68E-03
5.69E-03
5.69E-03
5.68E-03
5.68E-03
5.68E-03
5.68E-03
5.67E-03
5.67E-03
5.68E-03
5.68E-03
5.67E-03
5.65E-03
5.67E-03
5.68E-03
5.67E-03
5.66E-03
5.67E-03
5.67E-03
5.69E-03
5.68E-03
5.68E-03
5.69E-03
5.68E-03
5.68E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.64E-03
5.65E-03
5.64E-03
5.64E-03
5.64E-03
5.64E-03
5.64E-03
5.64E-03
5.64E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.64E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.62E-03
5.64E-03
5.64E-03
5.62E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.64E-03
5.64E-03
5.64E-03
5.63E-03
5.64E-03
5.64E-03
5.65E-03
5.64E-03
5.65E-03
5.64E-03
5.64E-03
5.64E-03
5.63E-03
5.64E-03
5.65E-03
5.65E-03
5.65E-03
5.66E-03
5.66E-03
5.65E-03
5.66E-03
5.66E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.68E-03
5.68E-03
5.68E-03
5.68E-03
5.69E-03
5.69E-03
5.69E-03
5.69E-03
5.69E-03
5.69E-03
5.70E-03
5.69E-03
5.70E-03
5.69E-03
5.70E-03
5.69E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.69E-03
5.70E-03
5.69E-03
5.70E-03
5.70E-03
5.71E-03
5.71E-03
5.71E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.72E-03
5.71E-03
5.71E-03
5.72E-03
5.72E-03
5.72E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.72E-03
5.72E-03
5.72E-03
5.71E-03
5.72E-03
5.72E-03
5.72E-03
5.71E-03
5.71E-03
5.72E-03
5.71E-03
5.72E-03
5.72E-03
5.72E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.71E-03
5.70E-03
5.70E-03
5.69E-03
5.70E-03
5.70E-03
5.68E-03
5.68E-03
5.69E-03
5.69E-03
5.68E-03
5.68E-03
5.69E-03
5.70E-03
5.69E-03
5.69E-03
5.70E-03
5.70E-03
5.71E-03
5.71E-03
5.70E-03
5.71E-03
5.71E-03
5.71E-03
5.70E-03
5.70E-03
5.71E-03
5.71E-03
5.69E-03
5.69E-03
5.70E-03
5.70E-03
5.70E-03
5.70E-03
5.69E-03
5.70E-03
5.69E-03
5.68E-03
5.68E-03
5.69E-03
5.69E-03
5.69E-03
5.68E-03
5.69E-03
5.68E-03
5.68E-03
5.67E-03
5.67E-03
5.67E-03
5.67E-03
5.65E-03
5.66E-03
5.66E-03
5.66E-03
5.67E-03
5.66E-03
5.67E-03
5.66E-03
5.67E-03
5.66E-03
5.67E-03
5.67E-03
5.66E-03
5.66E-03
5.65E-03
5.66E-03
5.67E-03
5.66E-03
5.65E-03
5.66E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.66E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.64E-03
5.64E-03
5.64E-03
5.65E-03
5.65E-03
5.65E-03
5.64E-03
5.65E-03
5.64E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.63E-03
5.64E-03
5.65E-03
5.65E-03
5.64E-03
5.63E-03
5.64E-03
5.63E-03
5.64E-03
5.64E-03
5.63E-03
5.63E-03
5.63E-03
5.64E-03
5.63E-03
5.63E-03
5.65E-03
5.65E-03
5.64E-03
5.64E-03
5.64E-03
5.65E-03
5.66E-03
5.66E-03
5.65E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.67E-03
5.67E-03
5.66E-03
5.66E-03
5.66E-03
5.66E-03
5.65E-03
5.65E-03
5.66E-03
5.66E-03
5.66E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.63E-03
5.64E-03
5.65E-03
5.65E-03
5.65E-03
5.65E-03
5.66E-03
5.64E-03
5.64E-03
5.64E-03
5.63E-03
5.63E-03
5.64E-03
5.63E-03
5.63E-03
5.63E-03
5.64E-03
5.64E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.63E-03
5.62E-03
5.61E-03
5.61E-03
5.63E-03
5.62E-03
5.62E-03
5.62E-03
5.61E-03
5.61E-03
5.61E-03
5.61E-03
5.60E-03
5.60E-03
5.60E-03
5.61E-03
5.61E-03
5.61E-03
5.60E-03
5.61E-03
5.59E-03
5.59E-03
5.60E-03
5.60E-03
5.61E-03
5.61E-03
5.61E-03
5.60E-03
5.60E-03
5.60E-03
5.59E-03
5.60E-03
5.60E-03
5.61E-03
5.61E-03
5.59E-03
5.59E-03
5.60E-03
5.60E-03
5.60E-03
5.59E-03
5.61E-03
5.61E-03
5.61E-03
5.61E-03
5.60E-03
5.60E-03
5.60E-03
5.61E-03
5.59E-03
5.60E-03
5.60E-03
5.61E-03
5.60E-03
5.61E-03
5.60E-03
5.60E-03
5.60E-03
5.59E-03
5.60E-03
5.60E-03
5.60E-03
5.60E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.58E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.60E-03
5.60E-03
5.59E-03
5.60E-03
5.60E-03
5.60E-03
5.59E-03
5.59E-03
5.61E-03
5.61E-03
5.61E-03
5.60E-03
5.60E-03
5.60E-03
5.60E-03
5.61E-03
5.60E-03
5.61E-03
5.60E-03
5.60E-03
5.60E-03
5.60E-03
5.60E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.60E-03
5.59E-03
5.59E-03
5.59E-03
5.58E-03
5.58E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.58E-03
5.58E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.58E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.58E-03
5.57E-03
5.58E-03
5.58E-03
5.58E-03
5.58E-03
5.59E-03
5.58E-03
5.58E-03
5.58E-03
5.58E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.59E-03
5.60E-03
5.58E-03
5.59E-03
5.60E-03
5.60E-03
5.59E-03
5.59E-03
5.58E-03
5.58E-03
